"","date","one_USD_equivalent_to_x_NPR","one_GBP_equivalent_to_x_NPR","one_AUD_equivalent_to_x_NPR","one_EUR_equivalent_to_x_NPR"
"4337",2018-03-30,102.915549,144.391607,79.091136,126.617
"4338",2018-03-31,102.915549,144.391607,79.091136,126.617
"4339",2018-04-01,102.915549,144.391607,79.091136,126.617
"4340",2018-04-02,102.823615,144.358682,79.002309,126.617
"4341",2018-04-03,102.999268,144.688607,78.830158,126.617
"4342",2018-04-04,102.684258,144.478057,78.887568,126.086
"4343",2018-04-05,102.864816,144.926041,79.415646,126.39
"4344",2018-04-06,102.826477,144.062893,78.857661,125.983
"4345",2018-04-07,102.826477,144.062893,78.857661,125.983
"4346",2018-04-08,102.826477,144.062893,78.857661,125.983
"4347",2018-04-09,102.319289,144.184658,78.585467,125.556
"4348",2018-04-10,102.204188,144.471722,78.71492,125.936
"4349",2018-04-11,102.298795,145.086612,79.427244,126.472
"4350",2018-04-12,102.955868,146.074541,79.935362,127.377
"4351",2018-04-13,103.148418,146.861432,80.02391,127.182
"4352",2018-04-14,103.148418,146.861432,80.02391,127.182
"4353",2018-04-15,103.148418,146.861432,80.02391,127.182
"4354",2018-04-16,102.87197,146.588099,80,126.872
"4355",2018-04-17,103.196609,148.012739,80.211497,127.809
"4356",2018-04-18,103.666047,148.215854,80.518519,128.266
"4357",2018-04-19,103.556022,147.093517,80.664485,128.192
"4358",2018-04-20,103.981856,146.481059,80.315315,128.376
"4359",2018-04-21,103.981856,146.481059,80.315315,128.376
"4360",2018-04-22,103.981856,146.481059,80.315315,128.376
"4361",2018-04-23,104.527011,146.378366,80.053666,128.286
"4362",2018-04-24,105.139651,146.552118,79.923417,128.365
"4363",2018-04-25,104.504534,146.31591,79.510224,127.924
"4364",2018-04-26,105.842918,147.540082,80.144323,128.832
"4365",2018-04-27,106.041288,147.621566,80.134789,128.416
"4366",2018-04-28,106.041288,147.621566,80.134789,128.416
"4367",2018-04-29,106.041288,147.621566,80.134789,128.416
"4368",2018-04-30,105.058154,144.713101,79.591301,127.362
"4369",2018-05-01,104.906879,144.480164,79.028497,126.738
"4370",2018-05-02,105.685457,143.840654,79.087676,126.738
"4371",2018-05-03,105.706635,143.491595,79.149176,126.33
"4372",2018-05-04,105.089666,142.637835,79.115856,125.992
"4373",2018-05-05,105.089666,142.637835,79.115856,125.992
"4374",2018-05-06,105.089666,142.637835,79.115856,125.992
"4375",2018-05-07,105.714764,143.063165,79.545569,126.382
"4376",2018-05-08,105.894084,143.688459,79.6157,126.374
"4377",2018-05-09,105.993428,143.664915,78.956189,125.793
"4378",2018-05-10,106.46746,144.216785,79.44322,126.132
"4379",2018-05-11,105.96241,143.327659,79.771335,126.286
"4380",2018-05-12,105.96241,143.327659,79.771335,126.286
"4381",2018-05-13,105.96241,143.327659,79.771335,126.286
"4382",2018-05-14,106.122825,143.823563,80.140267,126.838
"4383",2018-05-15,107.166206,145.345004,80.658592,127.86
"4384",2018-05-16,108.221809,146.104386,80.829595,127.929
"4385",2018-05-17,106.835914,144.763215,80.366669,126.248
"4386",2018-05-18,106.841034,144.417832,80.220892,126.019
"4387",2018-05-19,106.841034,144.417832,80.220892,126.019
"4388",2018-05-20,106.841034,144.417832,80.220892,126.019
"4389",2018-05-21,107.509986,144.927254,80.917871,126.507
"4390",2018-05-22,107.169267,143.966735,81.279907,126.374
"4391",2018-05-23,107.646959,144.720036,81.589945,126.905
"4392",2018-05-24,107.993168,144.393697,81.724182,126.46
"4393",2018-05-25,107.753988,144.200913,81.596796,126.32
"4394",2018-05-26,107.753988,144.200913,81.596796,126.32
"4395",2018-05-27,107.753988,144.200913,81.596796,126.32
"4396",2018-05-28,107.1717,142.647461,81.004203,125.273
"4397",2018-05-29,106.609616,141.938624,80.45369,123.955
"4398",2018-05-30,107.231996,142.142447,80.243191,123.735
"4399",2018-05-31,106.142967,141.028357,80.377101,123.837
"4400",2018-06-01,106.363636,141.36281,80.436554,124.371
"4401",2018-06-02,106.363636,141.36281,80.436554,124.371
"4402",2018-06-03,106.363636,141.36281,80.436554,124.371
"4403",2018-06-04,106.261034,141.936813,80.448972,123.996
"4404",2018-06-05,106.162721,141.385158,81.243296,124.221
"4405",2018-06-06,105.597817,141.594054,80.514988,123.824
"4406",2018-06-07,105.531987,141.695147,80.918613,124.38
"4407",2018-06-08,106.200085,142.522471,80.882676,125.263
"4408",2018-06-09,106.200085,142.522471,80.882676,125.263
"4409",2018-06-10,106.200085,142.522471,80.882676,125.263
"4410",2018-06-11,106.406993,142.731929,80.907214,125.39
"4411",2018-06-12,106.503312,142.431849,80.995349,125.397
"4412",2018-06-13,106.848825,142.903005,80.932302,125.526
"4413",2018-06-14,106.343157,142.369615,80.53489,125.57
"4414",2018-06-15,109.206363,144.778223,81.543477,126.319
"4415",2018-06-16,109.206363,144.778223,81.543477,126.319
"4416",2018-06-17,109.206363,144.778223,81.543477,126.319
"4417",2018-06-18,107.311142,142.475384,79.85497,124.438
"4418",2018-06-19,107.275385,142.238942,79.422024,124.772
"4419",2018-06-20,107.435499,141.549568,79.384723,124.507
"4420",2018-06-21,107.289921,141.348276,79.102833,124.231
"4421",2018-06-22,106.817164,141.520548,78.83752,123.972
"4422",2018-06-23,106.817164,141.520548,78.83752,123.972
"4423",2018-06-24,106.817164,141.520548,78.83752,123.972
"4424",2018-06-25,106.822742,141.681074,79.457804,124.566
"4425",2018-06-26,107.099889,142.236723,79.373694,125.339
"4426",2018-06-27,107.804292,142.540007,79.685299,125.592
"4427",2018-06-28,108.972674,142.972544,80.015239,126.016
"4428",2018-06-29,108.758108,142.210788,79.906596,125.757
"4429",2018-06-30,108.758108,142.210788,79.906596,125.757
"4430",2018-07-01,108.758108,142.210788,79.906596,125.757
"4431",2018-07-02,107.806319,142.396517,79.768753,125.907
"4432",2018-07-03,108.517437,142.655827,79.636914,126.336
"4433",2018-07-04,108.209109,142.78067,79.848734,126.161
"4434",2018-07-05,108.290173,143.264889,79.949354,126.288
"4435",2018-07-06,108.76539,143.856157,80.366416,127.212
"4436",2018-07-07,108.76539,143.856157,80.366416,127.212
"4437",2018-07-08,108.76539,143.856157,80.366416,127.212
"4438",2018-07-09,108.39857,144.138945,80.606176,127.39
"4439",2018-07-10,108.692694,144.086143,81.208693,127.79
"4440",2018-07-11,108.442057,143.808662,80.416087,127.17
"4441",2018-07-12,108.974908,143.964249,80.29911,127.25
"4442",2018-07-13,108.126179,142.51497,80.093974,126.14
"4443",2018-07-14,108.126179,142.51497,80.093974,126.14
"4444",2018-07-15,108.126179,142.51497,80.093974,126.14
"4445",2018-07-16,107.569141,142.292445,79.810685,125.63
"4446",2018-07-17,108.437954,143.533801,80.406561,126.97
"4447",2018-07-18,108.650133,142.386415,80.158278,126.61
"4448",2018-07-19,108.114374,141.408356,79.998729,125.91
"4449",2018-07-20,108.331188,141.08839,79.759949,126.26
"4450",2018-07-21,108.331188,141.08839,79.759949,126.26
"4451",2018-07-22,108.331188,141.08839,79.759949,126.26
"4452",2018-07-23,107.945835,141.93729,80.236754,126.75
"4453",2018-07-24,108.842141,142.626625,80.333249,127.28
"4454",2018-07-25,108.950881,143.313823,80.915157,127.32
"4455",2018-07-26,108.050775,142.633828,80.60375,126.83
"4456",2018-07-27,109.05265,142.968134,80.47281,126.97
"4457",2018-07-28,109.05265,142.968134,80.47281,126.97
"4458",2018-07-29,109.05265,142.968134,80.47281,126.97
"4459",2018-07-30,108.156089,141.824112,80.04443,126.11
"4460",2018-07-31,108.157513,142.062156,80.113888,126.62
"4461",2018-08-01,108.716852,142.621479,80.671575,127.09
"4462",2018-08-02,108.254757,142.138436,80.179036,126.29
"4463",2018-08-03,108.700155,141.521519,80.022875,125.94
"4464",2018-08-04,108.700155,141.521519,80.022875,125.94
"4465",2018-08-05,108.700155,141.521519,80.022875,125.94
"4466",2018-08-06,108.709566,141.367675,80.400435,125.69
"4467",2018-08-07,108.435716,140.362863,80.093303,125.33
"4468",2018-08-08,108.334052,140.258871,80.437704,125.7
"4469",2018-08-09,108.224959,139.389906,80.401817,125.66
"4470",2018-08-10,108.937869,139.752867,80.319898,125.54
"4471",2018-08-11,108.937869,139.752867,80.319898,125.54
"4472",2018-08-12,108.937869,139.752867,80.319898,125.54
"4473",2018-08-13,109.35498,139.540873,79.709589,124.61
"4474",2018-08-14,110.032448,140.472459,79.963036,125.47
"4475",2018-08-15,110.884893,141.042601,80.241087,125.81
"4476",2018-08-16,110.111072,139.798545,79.677234,124.91
"4477",2018-08-17,110.896139,140.988372,80.497925,126.1
"4478",2018-08-18,110.896139,140.988372,80.497925,126.1
"4479",2018-08-19,110.896139,140.988372,80.497925,126.1
"4480",2018-08-20,110.159119,140.436915,80.511182,126
"4481",2018-08-21,109.424767,140.11589,80.278363,125.74
"4482",2018-08-22,109.734819,141.643439,80.778279,127.04
"4483",2018-08-23,110.392749,142.448207,80.95841,127.89
"4484",2018-08-24,111.132288,142.375139,80.537418,128.28
"4485",2018-08-25,111.132288,142.375139,80.537418,128.28
"4486",2018-08-26,111.132288,142.375139,80.537418,128.28
"4487",2018-08-27,109.794832,141.216738,80.638043,127.9
"4488",2018-08-28,110.073605,141.969312,80.912237,128.61
"4489",2018-08-29,110.837396,142.63071,81.368917,129.58
"4490",2018-08-30,111.024765,144.745046,81.185213,130.01
"4491",2018-08-31,112.104586,145.867262,81.410695,130.77
"4492",2018-09-01,112.104586,145.867262,81.410695,130.77
"4493",2018-09-02,112.104586,145.867262,81.410695,130.77
"4494",2018-09-03,112.645462,145.604457,81.026786,130.68
"4495",2018-09-04,112.251399,144.465374,80.916031,130.38
"4496",2018-09-05,112.712523,144.93397,80.972162,130.6
"4497",2018-09-06,112.788999,145.665446,81.166502,131.23
"4498",2018-09-07,113.640275,146.885428,81.719166,132.05
"4499",2018-09-08,113.640275,146.885428,81.719166,132.05
"4500",2018-09-09,113.640275,146.885428,81.719166,132.05
"4501",2018-09-10,113.882882,147.287169,81.031512,131.66
"4502",2018-09-11,114.19455,148.786517,81.209371,132.42
"4503",2018-09-12,114.720593,149.320911,81.593474,133.03
"4504",2018-09-13,113.414739,147.991472,81.343284,131.89
"4505",2018-09-14,113.068765,148.239516,81.27882,132.2
"4506",2018-09-15,113.068765,148.239516,81.27882,132.2
"4507",2018-09-16,113.068765,148.239516,81.27882,132.2
"4508",2018-09-17,114.162869,149.302744,81.618099,132.76
"4509",2018-09-18,114.354272,150.371873,81.71964,133.44
"4510",2018-09-19,114.84589,151.245913,82.992019,134.14
"4511",2018-09-20,114.740899,150.787933,83.303277,133.96
"4512",2018-09-21,113.230299,150.276119,82.502166,133.34
"4513",2018-09-22,113.230299,150.276119,82.502166,133.34
"4514",2018-09-23,113.230299,150.276119,82.502166,133.34
"4515",2018-09-24,113.964769,149.098196,82.979119,133.92
"4516",2018-09-25,114.787714,150.569196,83.252083,134.91
"4517",2018-09-26,114.766641,151.294408,83.194676,135
"4518",2018-09-27,114.61401,150.981052,83.195354,134.66
"4519",2018-09-28,115.493684,151.011236,83.204358,134.4
"4520",2018-09-29,115.493684,151.011236,83.204358,134.4
"4521",2018-09-30,115.493684,151.011236,83.204358,134.4
"4522",2018-10-01,114.269711,149,82.545907,132.61
"4523",2018-10-02,115.425808,150.563317,83.43114,133.64
"4524",2018-10-03,114.863227,149.106641,82.559731,132.69
"4525",2018-10-04,116.486581,150.744249,82.666502,133.68
"4526",2018-10-05,116.235458,151.396585,82.306652,133.88
"4527",2018-10-06,116.235458,151.396585,82.306652,133.88
"4528",2018-10-07,116.235458,151.396585,82.306652,133.88
"4529",2018-10-08,116.419335,152.842657,82.119246,134.15
"4530",2018-10-09,116.782669,152.898963,82.608161,134.23
"4531",2018-10-10,116.894064,153.831199,83.200346,134.51
"4532",2018-10-11,116.881991,154.357037,82.562626,134.8
"4533",2018-10-12,116.919758,154.744776,83.2985,135.51
"4534",2018-10-13,116.919758,154.744776,83.2985,135.51
"4535",2018-10-14,116.919758,154.744776,83.2985,135.51
"4536",2018-10-15,116.630595,152.830403,82.899514,134.72
"4537",2018-10-16,116.826383,153.685406,83.361055,135.32
"4538",2018-10-17,116.302376,153.378147,83.021893,134.62
"4539",2018-10-18,116.772455,152.996127,83.039634,134.3
"4540",2018-10-19,116.780105,152.131408,82.907942,133.83
"4541",2018-10-20,116.780105,152.131408,82.907942,133.83
"4542",2018-10-21,116.780105,152.131408,82.907942,133.83
"4543",2018-10-22,115.500912,150.919619,82.162062,132.93
"4544",2018-10-23,116.419602,150.99525,82.36782,133.51
"4545",2018-10-24,116.185828,150.843046,82.390753,133.3
"4546",2018-10-25,115.782086,149.214245,81.782129,131.98
"4547",2018-10-26,115.978204,148.771139,82.151528,131.96
"4548",2018-10-27,115.978204,148.771139,82.151528,131.96
"4549",2018-10-28,115.978204,148.771139,82.151528,131.96
"4550",2018-10-29,115.396087,148.063935,81.915556,131.54
"4551",2018-10-30,116.174402,148.728337,82.061472,132.16
"4552",2018-10-31,116.393443,147.94981,82.656318,132.06
"4553",2018-11-01,117.107007,149.548635,82.950491,132.53
"4554",2018-11-02,115.951942,150.781161,83.546063,132.22
"4555",2018-11-03,115.951942,150.781161,83.546063,132.22
"4556",2018-11-04,115.951942,150.781161,83.546063,132.22
"4557",2018-11-05,114.89735,149.446537,82.71332,130.96
"4558",2018-11-06,115.017962,150.263278,83.013976,131.27
"4559",2018-11-07,114.992569,150.796744,83.30589,131.54
"4560",2018-11-08,115.156551,151.188426,83.791523,131.67
"4561",2018-11-09,114.787122,149.988506,83.412171,130.49
"4562",2018-11-10,114.787122,149.988506,83.412171,130.49
"4563",2018-11-11,114.787122,149.988506,83.412171,130.49
"4564",2018-11-12,114.790287,148.537477,82.982255,130
"4565",2018-11-13,115.418855,148.510882,82.891119,129.65
"4566",2018-11-14,114.180886,148.602002,82.576726,129.15
"4567",2018-11-15,113.790665,147.784156,82.333376,128.72
"4568",2018-11-16,113.545254,144.971815,82.572401,128.59
"4569",2018-11-17,113.545254,144.971815,82.572401,128.59
"4570",2018-11-18,113.545254,144.971815,82.572401,128.59
"4571",2018-11-19,112.686175,144.614347,82.469864,128.62
"4572",2018-11-20,112.850284,145.10046,82.327092,129.27
"4573",2018-11-21,113.436511,145.074224,81.857986,129
"4574",2018-11-22,112.72392,144.041741,81.858181,128.37
"4575",2018-11-23,111.777602,143.941276,81.060799,127.46
"4576",2018-11-24,111.777602,143.941276,81.060799,127.46
"4577",2018-11-25,111.777602,143.941276,81.060799,127.46
"4578",2018-11-26,111.660933,143.088052,80.790095,126.59
"4579",2018-11-27,112.247419,143.83763,81.108136,127.21
"4580",2018-11-28,111.903708,142.628314,80.926779,126.44
"4581",2018-11-29,110.598997,141.838691,80.77862,125.74
"4582",2018-11-30,109.979812,140.612726,80.532168,125.3
"4583",2018-12-01,109.979812,140.612726,80.532168,125.3
"4584",2018-12-02,109.979812,140.612726,80.532168,125.3
"4585",2018-12-03,110.183389,140.510456,81.244312,124.97
"4586",2018-12-04,111.017173,141.29119,81.68211,126.06
"4587",2018-12-05,111.866349,142.301222,82.187966,126.89
"4588",2018-12-06,111.375452,141.767609,80.942623,126.4
"4589",2018-12-07,111.578022,142.59072,80.686586,126.92
"4590",2018-12-08,111.578022,142.59072,80.686586,126.92
"4591",2018-12-09,111.578022,142.59072,80.686586,126.92
"4592",2018-12-10,111.577932,141.943763,80.137331,127.21
"4593",2018-12-11,113.172493,142.194933,81.415088,128.53
"4594",2018-12-12,114.227678,142.712126,82.39791,129.34
"4595",2018-12-13,113.303438,143.08239,81.7951,128.86
"4596",2018-12-14,113.375572,143.506349,81.933227,128.84
"4597",2018-12-15,113.375572,143.506349,81.933227,128.84
"4598",2018-12-16,113.375572,143.506349,81.933227,128.84
"4599",2018-12-17,113.408809,142.752171,81.383688,128.22
"4600",2018-12-18,113.048458,142.645914,81.162629,128.31
"4601",2018-12-19,111.410989,140.99911,80.082148,126.73
"4602",2018-12-20,111.229148,140.485695,79.146623,126.69
"4603",2018-12-21,110.116086,139.526653,78.365116,126.16
"4604",2018-12-22,110.116086,139.526653,78.365116,126.16
"4605",2018-12-23,110.116086,139.526653,78.365116,126.16
"4606",2018-12-24,111.166799,140.634038,78.391617,126.43
"4607",2018-12-25,110.671694,140.765113,78.119584,126.21
"4608",2018-12-26,110.555361,140.311284,77.917027,126.21
"4609",2018-12-27,111.090573,140.514362,78.596338,126.21
"4610",2018-12-28,110.655236,139.938046,77.849581,126.49
"4611",2018-12-29,110.655236,139.938046,77.849581,126.49
"4612",2018-12-30,110.655236,139.938046,77.849581,126.49
"4613",2018-12-31,110.681818,140.485965,77.977583,126.62
"4614",2019-01-01,109.762464,139.809376,77.288323,126.15
"4615",2019-01-02,110.059326,140.400668,77.578255,126.15
"4616",2019-01-03,111.919067,140.121681,77.42665,126.67
"4617",2019-01-04,110.32394,139.339173,77.292576,125.67
"4618",2019-01-05,110.32394,139.339173,77.292576,125.67
"4619",2019-01-06,110.32394,139.339173,77.292576,125.67
"4620",2019-01-07,109.877301,139.937493,78.277972,125.37
"4621",2019-01-08,109.329268,139.797282,78.111775,125.51
"4622",2019-01-09,110.850209,141.20983,79.403489,126.99
"4623",2019-01-10,110.324535,141.236428,79.170289,127.48
"4624",2019-01-11,111.025195,141.642651,79.813878,127.79
"4625",2019-01-12,111.025195,141.642651,79.813878,127.79
"4626",2019-01-13,111.025195,141.642651,79.813878,127.79
"4627",2019-01-14,111.937173,143.843911,80.658954,128.28
"4628",2019-01-15,111.975944,144.202492,80.641517,128.47
"4629",2019-01-16,112.314969,144.631175,80.999305,128.23
"4630",2019-01-17,112.300404,144.714528,80.558877,128
"4631",2019-01-18,112.086369,145.576835,80.603421,127.7
"4632",2019-01-19,112.086369,145.576835,80.603421,127.7
"4633",2019-01-20,112.086369,145.576835,80.603421,127.7
"4634",2019-01-21,112.510998,144.611557,80.600025,127.88
"4635",2019-01-22,112.094291,144.50618,80.246836,127.44
"4636",2019-01-23,112.284407,145.496009,79.969917,127.6
"4637",2019-01-24,112.372673,147.04125,80.327663,127.97
"4638",2019-01-25,112.269071,147.326296,79.605139,127.01
"4639",2019-01-26,112.269071,147.326296,79.605139,127.01
"4640",2019-01-27,112.269071,147.326296,79.605139,127.01
"4641",2019-01-28,111.381758,147.14666,79.969804,127.12
"4642",2019-01-29,111.91601,147.288428,80.220745,127.92
"4643",2019-01-30,112.173153,146.694876,80.309291,128.27
"4644",2019-01-31,111.83844,146.767192,81.157223,128.48
"4645",2019-02-01,112.663755,147.732478,81.946385,129
"4646",2019-02-02,112.663755,147.732478,81.946385,129
"4647",2019-02-03,112.663755,147.732478,81.946385,129
"4648",2019-02-04,112.422523,147.025916,81.496013,128.78
"4649",2019-02-05,113.413781,147.789426,81.819329,129.7
"4650",2019-02-06,112.944785,146.360023,81.822222,128.87
"4651",2019-02-07,113.223649,146.471659,80.501689,128.69
"4652",2019-02-08,112.470235,145.648698,79.811002,127.53
"4653",2019-02-09,112.470235,145.648698,79.811002,127.53
"4654",2019-02-10,112.470235,145.648698,79.811002,127.53
"4655",2019-02-11,112.495585,145.538672,79.883364,127.39
"4656",2019-02-12,112.678429,144.947536,79.590431,127.09
"4657",2019-02-13,110.860168,142.941645,78.773821,125.66
"4658",2019-02-14,112.179316,144.225063,79.583097,126.37
"4659",2019-02-15,111.775122,143.05949,79.402516,126.25
"4660",2019-02-16,111.775122,143.05949,79.402516,126.25
"4661",2019-02-17,111.775122,143.05949,79.402516,126.25
"4662",2019-02-18,111.922464,144.497772,80.016453,126.45
"4663",2019-02-19,112.676803,145.635283,80.380904,127.46
"4664",2019-02-20,112.069118,146.417876,80.338747,127.12
"4665",2019-02-21,112.004231,146.119352,80.298243,127.08
"4666",2019-02-22,112.412942,146.647499,79.933551,127.51
"4667",2019-02-23,112.412942,146.647499,79.933551,127.51
"4668",2019-02-24,112.412942,146.647499,79.933551,127.51
"4669",2019-02-25,112.220067,146.635945,80.32311,127.28
"4670",2019-02-26,111.752287,146.748296,80.191895,127.04
"4671",2019-02-27,111.665057,148.050739,80.346091,127.22
"4672",2019-02-28,112.785589,150.222378,80.626924,128.35
"4673",2019-03-01,111.738328,148.215535,79.36052,127.08
"4674",2019-03-02,111.738328,148.215535,79.36052,127.08
"4675",2019-03-03,111.738328,148.215535,79.36052,127.08
"4676",2019-03-04,111.928622,148.195996,79.506712,127.33
"4677",2019-03-05,111.872629,147.442455,79.362994,126.83
"4678",2019-03-06,111.727249,147.015012,79.193831,126.33
"4679",2019-03-07,110.615167,145.811488,77.824762,125.15
"4680",2019-03-08,111.430613,145.873276,78.281054,124.78
"4681",2019-03-09,111.430613,145.873276,78.281054,124.78
"4682",2019-03-10,111.430613,145.873276,78.281054,124.78
"4683",2019-03-11,110.158476,143.073543,77.549358,123.73
"4684",2019-03-12,110.018652,145.729412,77.837125,123.87
"4685",2019-03-13,109.524231,143.095266,77.373725,123.62
"4686",2019-03-14,109.504898,145.497186,77.608206,124.08
"4687",2019-03-15,108.993633,144.506976,77.060148,123.25
"4688",2019-03-16,108.993633,144.506976,77.060148,123.25
"4689",2019-03-17,108.993633,144.506976,77.060148,123.25
"4690",2019-03-18,108.966431,144.913064,77.1999,123.35
"4691",2019-03-19,108.221595,143.535744,76.857537,122.68
"4692",2019-03-20,108.8155,144.430158,77.157487,123.56
"4693",2019-03-21,107.919146,142.512133,76.985019,123.33
"4694",2019-03-22,108.386813,142.317904,77.027365,123.29
"4695",2019-03-23,108.386813,142.317904,77.027365,123.29
"4696",2019-03-24,108.386813,142.317904,77.027365,123.29
"4697",2019-03-25,108.728754,143.598737,76.988654,122.82
"4698",2019-03-26,108.616119,143.552908,77.292165,122.91
"4699",2019-03-27,109.019956,144.052502,77.836879,122.92
"4700",2019-03-28,108.985069,143.359832,77.213197,122.63
"4701",2019-03-29,109.403384,142.827249,77.484864,122.86
"4702",2019-03-30,109.403384,142.827249,77.484864,122.86
"4703",2019-03-31,109.403384,142.827249,77.484864,122.86
"4704",2019-04-01,109.194583,142.213971,77.677779,122.56
"4705",2019-04-02,109.646618,143.305342,77.98794,122.87
"4706",2019-04-03,108.83613,142.887274,76.836799,121.94
"4707",2019-04-04,108.215524,142.617764,77.041398,121.71
"4708",2019-04-05,108.943524,142.490971,77.483528,122.3
"4709",2019-04-06,108.943524,142.490971,77.483528,122.3
"4710",2019-04-07,108.943524,142.490971,77.483528,122.3
"4711",2019-04-08,109.483066,142.754213,77.771447,122.84
"4712",2019-04-09,109.808102,143.437391,78.212998,123.6
"4713",2019-04-10,109.541138,143.045897,78.094153,123.42
"4714",2019-04-11,109.257781,143.134294,78.3131,123.21
"4715",2019-04-12,108.915727,142.219388,77.58239,122.65
"4716",2019-04-13,108.915727,142.219388,77.58239,122.65
"4717",2019-04-14,108.915727,142.219388,77.58239,122.65
"4718",2019-04-15,109.411765,143.176294,78.493464,123.69
"4719",2019-04-16,109.562141,143.555865,78.611323,123.86
"4720",2019-04-17,109.951263,143.478261,78.785955,124.08
"4721",2019-04-18,109.683987,143.033591,78.693001,123.91
"4722",2019-04-19,109.96796,142.910016,78.605509,123.56
"4723",2019-04-20,109.96796,142.910016,78.605509,123.56
"4724",2019-04-21,109.96796,142.910016,78.605509,123.56
"4725",2019-04-22,109.879947,142.777906,78.57052,123.56
"4726",2019-04-23,109.743316,142.465122,78.296686,123.56
"4727",2019-04-24,110.343906,142.766571,78.311729,123.85
"4728",2019-04-25,110.804268,142.999306,77.718382,123.58
"4729",2019-04-26,110.774894,142.855489,77.767272,123.37
"4730",2019-04-27,110.774894,142.855489,77.767272,123.37
"4731",2019-04-28,110.774894,142.855489,77.767272,123.37
"4732",2019-04-29,110.412556,142.653534,77.779884,123.11
"4733",2019-04-30,109.879303,142.113784,77.544325,122.9
"4734",2019-05-01,109.878745,143.318991,77.485068,123.24
"4735",2019-05-02,110.025891,143.653106,77.184192,123.24
"4736",2019-05-03,109.808484,143.157158,76.845995,122.7
"4737",2019-05-04,109.808484,143.157158,76.845995,122.7
"4738",2019-05-05,109.808484,143.157158,76.845995,122.7
"4739",2019-05-06,109.047023,143.421517,76.047382,121.98
"4740",2019-05-07,109.400107,143.333333,76.502903,122.55
"4741",2019-05-08,109.588062,143.237561,76.827664,122.64
"4742",2019-05-09,109.823183,142.916909,76.804896,122.98
"4743",2019-05-10,110.069506,143.24481,76.949913,123.52
"4744",2019-05-11,110.069506,143.24481,76.949913,123.52
"4745",2019-05-12,110.069506,143.24481,76.949913,123.52
"4746",2019-05-13,110.226059,143.378097,76.997202,123.85
"4747",2019-05-14,111.261462,144.252078,77.286501,124.98
"4748",2019-05-15,111.415566,143.796798,77.298904,124.83
"4749",2019-05-16,110.921745,142.508311,76.838917,124.31
"4750",2019-05-17,110.918203,141.970218,76.454259,123.94
"4751",2019-05-18,110.918203,141.970218,76.454259,123.94
"4752",2019-05-19,110.918203,141.970218,76.454259,123.94
"4753",2019-05-20,110.792656,141.065116,76.49023,123.7
"4754",2019-05-21,109.911362,139.929329,76.07362,122.76
"4755",2019-05-22,109.82007,139.647126,75.663007,122.68
"4756",2019-05-23,110.17481,139.532243,75.775325,122.9
"4757",2019-05-24,110.022351,139.318465,75.916101,123.06
"4758",2019-05-25,110.022351,139.318465,75.916101,123.06
"4759",2019-05-26,110.022351,139.318465,75.916101,123.06
"4760",2019-05-27,109.527208,139.380179,75.930736,122.78
"4761",2019-05-28,109.728426,139.1526,75.95696,122.83
"4762",2019-05-29,110.088622,139.401496,76.271397,122.98
"4763",2019-05-30,110.469606,139.521433,76.430391,123.03
"4764",2019-05-31,110.331507,139.129942,76.194317,122.81
"4765",2019-06-01,110.331507,139.129942,76.194317,122.81
"4766",2019-06-02,110.331507,139.129942,76.194317,122.81
"4767",2019-06-03,109.924825,138.947964,76.178368,122.83
"4768",2019-06-04,108.607505,137.545045,75.717562,122.14
"4769",2019-06-05,109.392216,138.981711,76.480089,123.11
"4770",2019-06-06,109.573426,139.028249,76.379664,123.04
"4771",2019-06-07,108.947415,138.340277,75.99901,122.86
"4772",2019-06-08,108.947415,138.340277,75.99901,122.86
"4773",2019-06-09,108.947415,138.340277,75.99901,122.86
"4774",2019-06-10,109.081272,138.819562,76.31644,123.48
"4775",2019-06-11,109.807386,139.358601,76.442367,124.28
"4776",2019-06-12,109.45278,139.290127,76.196621,124.01
"4777",2019-06-13,109.711402,139.309802,76.054004,123.93
"4778",2019-06-14,109.849291,139.28732,75.943859,123.91
"4779",2019-06-15,109.849291,139.28732,75.943859,123.91
"4780",2019-06-16,109.849291,139.28732,75.943859,123.91
"4781",2019-06-17,110.591067,139.303762,76.099626,124.05
"4782",2019-06-18,110.244989,138.283607,75.549451,123.75
"4783",2019-06-19,110.108948,138.368309,75.755714,123.3
"4784",2019-06-20,109.752625,138.91204,75.613046,123.34
"4785",2019-06-21,109.755666,139.491449,75.982105,123.98
"4786",2019-06-22,109.755666,139.491449,75.982105,123.98
"4787",2019-06-23,109.755666,139.491449,75.982105,123.98
"4788",2019-06-24,109.073342,139.090502,75.751845,124.18
"4789",2019-06-25,109.473684,139.472508,76.255652,124.8
"4790",2019-06-26,109.692172,139.24305,76.365418,124.72
"4791",2019-06-27,109.09011,138.508762,76.222359,124.09
"4792",2019-06-28,109.153258,138.379222,76.459719,124.14
"4793",2019-06-29,109.153258,138.379222,76.459719,124.14
"4794",2019-06-30,109.153258,138.379222,76.459719,124.14
"4795",2019-07-01,109.230092,138.71941,76.748068,124.14
"4796",2019-07-02,109.426774,138.371051,76.217217,123.51
"4797",2019-07-03,108.943593,137.279625,76.236213,123.03
"4798",2019-07-04,108.664068,136.744705,76.414154,122.66
"4799",2019-07-05,108.009924,135.942902,75.888688,121.9
"4800",2019-07-06,108.009924,135.942902,75.888688,121.9
